set,subset,instance,m,n,W,H,sum_w,sum_h,m',n',W',H',sum_w',sum_h',ub,lb,ub_bid,lb_bid,gap,opt,OOM,pre_time(s),ub0_time(s),dp_time(s),bid_time(s),time(s)
Set7,NGCUTFS,NGCUTFS2-91,150,150,100,100,6272,5979,61,62,100,100,2539,2172,29833,29833,29833,29833,0.0,1,0,0.0,0.0,0.016,79.227,79.243
Set7,NGCUTFS,NGCUTFS2-92,150,150,100,100,6199,6524,66,66,100,100,2324,2368,29901,29901,29901,29901,0.0,1,0,0.0,0.0,0.0,0.112,0.112
Set7,NGCUTFS,NGCUTFS2-93,150,150,100,100,6303,6205,56,56,100,100,2329,1975,29934,29934,29934,29934,0.0,1,0,0.022,0.002,0.006,0.223,0.253
Set7,NGCUTFS,NGCUTFS2-94,150,150,100,100,6548,6759,69,69,100,100,2493,2621,29907,29907,29907,29907,0.0,1,0,0.016,0.0,0.0,0.43,0.446
Set7,NGCUTFS,NGCUTFS2-95,150,150,100,100,6267,6043,86,86,100,100,2877,2988,29823,29823,29823,29823,0.0,1,0,0.015,0.0,0.0,3.049,3.064
Set7,NGCUTFS,NGCUTFS2-96,150,150,100,100,5836,6496,84,84,100,100,2685,2999,29922,29922,29922,29922,0.0,1,0,0.0,0.01,0.0,0.16,0.17
Set7,NGCUTFS,NGCUTFS2-97,150,150,100,100,6626,6068,66,67,100,100,2532,2108,29787,29787,29787,29787,0.0,1,0,0.007,0.0,0.0,72.145,72.152
Set7,NGCUTFS,NGCUTFS2-98,150,150,100,100,6101,6399,75,75,100,100,2572,2861,29859,29859,29859,29859,0.0,1,0,0.012,0.002,0.001,41.391,41.406
Set7,NGCUTFS,NGCUTFS2-99,150,150,100,100,6556,5983,73,73,100,100,2760,2498,29823,29823,29823,29823,0.0,1,0,0.016,0.0,0.0,180.985,181.001
Set7,NGCUTFS,NGCUTFS3-10,40,40,100,100,1870,1559,33,33,100,100,1484,1068,25843,25843,26095,25843,0.0,1,1,0.0,0.016,0.0,146.643,190.279
Set7,NGCUTFS,NGCUTFS3-11,40,120,100,100,4590,4530,23,66,100,100,1615,2052,29772,29772,29772,29772,0.0,1,0,0.002,0.0,0.005,12.223,12.23
Set7,NGCUTFS,NGCUTFS3-12,40,120,100,100,3906,4551,21,60,100,100,1283,2338,29730,29730,29730,29730,0.0,1,0,0.0,0.015,0.0,148.855,148.87
Set7,NGCUTFS,NGCUTFS3-13,40,120,100,100,4974,4230,23,67,100,100,1885,2149,29736,29736,29736,29736,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set7,NGCUTFS,NGCUTFS3-14,40,120,100,100,4614,4131,31,92,100,100,3314,2450,29895,29895,29895,29895,0.0,1,0,0.016,0.0,0.0,0.015,0.031
Set7,NGCUTFS,NGCUTFS3-15,40,120,100,100,4626,5931,24,61,100,100,1720,2788,29369,29369,29369,29369,0.0,1,0,0.0,0.016,0.0,0.557,0.573
Set7,NGCUTFS,NGCUTFS3-16,40,120,100,100,4116,4035,30,89,100,100,2475,2404,29568,29568,29568,29568,0.0,1,0,0.0,0.0,0.0,3.456,3.456
Set7,NGCUTFS,NGCUTFS3-17,40,120,100,100,4908,4917,22,64,100,100,1824,2263,29661,29661,29661,29661,0.0,1,0,0.002,0.002,0.0,0.016,0.02
Set7,NGCUTFS,NGCUTFS3-18,40,120,100,100,4470,4431,24,70,100,100,2067,2045,29526,29526,29526,29526,0.0,1,0,0.0,0.0,0.0,3.79,3.79
Set7,NGCUTFS,NGCUTFS3-19,40,120,100,100,4911,5082,16,43,100,100,1399,1513,29928,29928,29928,29928,0.0,1,0,0.0,0.0,0.016,0.048,0.064
Set7,NGCUTFS,NGCUTFS3-20,40,120,100,100,5487,5220,23,65,100,100,2511,2157,29574,29574,29574,29574,0.0,1,0,0.0,0.0,0.0,1.674,1.674
Set7,NGCUTFS,NGCUTFS3-21,40,160,100,100,5268,6980,25,99,100,100,2497,3698,29754,29754,29754,29754,0.0,1,0,0.0,0.0,0.0,1.003,1.003
Set7,NGCUTFS,NGCUTFS3-22,40,160,100,100,5056,5876,22,84,100,100,2025,2439,29394,29394,29394,29394,0.0,1,0,0.0,0.016,0.0,0.0,0.016
Set7,NGCUTFS,NGCUTFS3-23,40,160,100,100,5708,5904,22,77,100,100,2375,1903,29688,29688,29688,29688,0.0,1,0,0.0,0.0,0.0,10.777,10.777
Set7,NGCUTFS,NGCUTFS3-24,40,160,100,100,6896,6908,16,48,100,100,1819,1709,29700,29700,29700,29700,0.0,1,0,0.0,0.016,0.0,0.176,0.192
Set7,NGCUTFS,NGCUTFS3-25,40,160,100,100,5928,5996,27,102,100,100,3415,2761,29688,29688,29688,29688,0.0,1,0,0.0,0.0,0.016,0.031,0.047
Set7,NGCUTFS,NGCUTFS3-26,40,160,100,100,6652,6052,28,103,100,100,3666,2635,29541,29541,29541,29541,0.0,1,0,0.002,0.0,0.0,52.303,52.305
Set7,NGCUTFS,NGCUTFS3-27,40,160,100,100,6396,6136,24,90,100,100,2806,2370,29736,29736,29736,29736,0.0,1,0,0.0,0.0,0.0,3.199,3.199
Set7,NGCUTFS,NGCUTFS3-28,40,160,100,100,5828,6276,21,82,100,100,2325,2098,29703,29703,29703,29703,0.0,1,0,0.005,0.004,0.002,15.568,15.579
Set7,NGCUTFS,NGCUTFS3-29,40,160,100,100,5812,5316,32,126,100,100,3743,3563,29532,29532,29532,29532,0.0,1,0,0.016,0.0,0.0,1.357,1.373
Set7,NGCUTFS,NGCUTFS3-30,40,160,100,100,6204,5396,26,98,100,100,2921,2600,29747,29747,29747,29747,0.0,1,0,0.0,0.016,0.0,17.08,17.096
Set7,NGCUTFS,NGCUTFS3-31,50,50,100,100,1947,1923,34,34,100,100,1045,1102,29227,29227,29369,29227,0.0,1,1,0.002,0.0,0.0,154.778,191.029
Set7,NGCUTFS,NGCUTFS3-32,50,50,100,100,2030,1871,27,27,100,100,941,645,29415,29415,29415,29415,0.0,1,0,0.006,0.0,0.006,11.676,11.688
Set7,NGCUTFS,NGCUTFS3-33,50,50,100,100,2073,1862,40,40,100,100,1290,1158,29006,28588,29110,28588,0.014410811556229745,0,1,0.0,0.0,0.0,455.583,530.003
Set7,NGCUTFS,NGCUTFS3-34,50,50,100,100,2247,1927,37,38,100,100,1447,1170,26968,26968,26968,26968,0.0,1,0,0.04,0.022,0.063,314.123,314.248
Set7,NGCUTFS,NGCUTFS3-35,50,50,100,100,1950,2109,32,32,100,100,805,1161,28706,28706,28760,28706,0.0,1,1,0.046,0.03,0.066,163.28,233.429
Set7,NGCUTFS,NGCUTFS3-36,50,50,100,100,1615,1615,45,45,100,100,1384,1334,28018,28018,29116,28018,0.0,1,1,0.007,0.002,0.007,261.098,484.364
Set7,NGCUTFS,NGCUTFS3-37,50,50,100,100,2097,2020,39,39,100,100,1334,1341,28963,28850,29190,28850,0.0039015295376860133,0,1,0.003,0.002,0.005,189.528,530.0
Set7,NGCUTFS,NGCUTFS3-38,50,50,100,100,2192,1804,37,37,100,100,1252,1036,28679,28084,28810,28084,0.02074688796680498,0,1,0.003,0.002,0.005,489.383,530.0
Set7,NGCUTFS,NGCUTFS3-39,50,50,100,100,2025,1831,33,33,100,100,1247,940,28824,28824,28834,28824,0.0,1,1,0.003,0.002,0.004,179.522,197.475
Set7,NGCUTFS,NGCUTFS3-40,50,50,100,100,2298,1950,32,32,100,100,1266,1047,28920,28920,28920,28920,0.0,1,0,0.003,0.002,0.003,1.142,1.15
Set7,NGCUTFS,NGCUTFS3-41,50,150,100,100,6627,5994,28,80,100,100,3043,1860,29805,29805,29805,29805,0.0,1,0,0.005,0.001,0.005,4.52,4.531
Set7,NGCUTFS,NGCUTFS3-42,50,150,100,100,5568,4746,30,88,100,100,2497,2025,29919,29919,29919,29919,0.0,1,0,0.003,0.002,0.005,0.909,0.919
Set7,NGCUTFS,NGCUTFS3-43,50,150,100,100,4749,4791,24,68,100,100,1550,1502,29994,29994,29994,29994,0.0,1,0,0.004,0.002,0.008,0.159,0.173
Set7,NGCUTFS,NGCUTFS3-44,50,150,100,100,5580,4806,36,107,100,100,3506,2658,29640,29640,29640,29640,0.0,1,0,0.007,0.002,0.005,25.938,25.952
Set7,NGCUTFS,NGCUTFS3-45,50,150,100,100,5985,6150,30,86,100,100,2564,3071,29538,29538,29538,29538,0.0,1,0,0.002,0.002,0.004,0.216,0.224
Set7,NGCUTFS,NGCUTFS3-46,50,150,100,100,5520,5172,26,77,100,100,2147,1883,29895,29895,29895,29895,0.0,1,0,0.003,0.001,0.005,10.646,10.655
Set7,NGCUTFS,NGCUTFS3-47,50,150,100,100,5490,5658,33,97,100,100,1792,2416,29779,29304,29818,29304,0.015950837838745426,0,1,0.003,0.002,0.006,156.071,530.0
Set7,NGCUTFS,NGCUTFS3-48,50,150,100,100,5319,5262,28,82,100,100,2623,2288,29678,29678,29678,29678,0.0,1,0,0.002,0.002,0.004,33.135,33.143
Set7,NGCUTFS,NGCUTFS3-49,50,150,100,100,5742,5379,24,72,100,100,2049,1650,29370,29370,29370,29370,0.0,1,0,0.005,0.001,0.004,86.861,86.871
Set7,NGCUTFS,NGCUTFS3-50,50,150,100,100,6132,4548,40,113,100,100,3639,2765,29796,29796,29796,29796,0.0,1,0,0.002,0.002,0.005,0.01,0.019
Set7,NGCUTFS,NGCUTFS3-51,50,200,100,100,7000,8688,27,97,100,100,3013,3076,29736,29736,29736,29736,0.0,1,0,0.002,0.002,0.002,0.599,0.605
Set7,NGCUTFS,NGCUTFS3-52,50,200,100,100,8364,7664,29,108,100,100,3383,3185,29696,29696,29696,29696,0.0,1,0,0.002,0.003,0.003,0.001,0.009
Set7,NGCUTFS,NGCUTFS3-53,50,200,100,100,7088,7188,19,69,100,100,1763,1873,29736,29736,29736,29736,0.0,1,0,0.004,0.002,0.004,10.411,10.421
Set7,NGCUTFS,NGCUTFS3-54,50,200,100,100,7680,8396,28,108,100,100,3251,2564,29743,29743,29743,29743,0.0,1,0,0.008,0.002,0.005,3.496,3.511
Set7,NGCUTFS,NGCUTFS3-55,50,200,100,100,7852,6744,28,105,100,100,3465,2245,30000,30000,30000,30000,0.0,1,0,0.002,0.002,0.006,0.0,0.01
Set7,NGCUTFS,NGCUTFS3-56,50,200,100,100,7508,6260,33,128,100,100,3957,2859,29839,29839,29839,29839,0.0,1,0,0.005,0.002,0.006,5.894,5.907
Set7,NGCUTFS,NGCUTFS3-57,50,200,100,100,8076,5940,32,124,100,100,3970,2860,29724,29724,29724,29724,0.0,1,0,0.008,0.001,0.004,0.072,0.085
Set7,NGCUTFS,NGCUTFS3-58,50,200,100,100,7308,6840,28,101,100,100,3116,2695,29676,29676,29676,29676,0.0,1,0,0.004,0.001,0.005,107.22,107.23
Set7,NGCUTFS,NGCUTFS3-59,50,200,100,100,7356,6060,21,74,100,100,2026,2085,29966,29966,29966,29966,0.0,1,0,0.003,0.002,0.003,0.131,0.139
Set7,NGCUTFS,NGCUTFS3-60,50,200,100,100,7168,7192,50,200,100,100,7168,7192,30000,30000,30000,30000,0.0,1,0,0.002,0.0,0.0,0.0,0.002
Set7,NGCUTFS,NGCUTFS3-61,100,100,100,100,3305,3471,60,60,100,100,1533,1680,29802,29651,29802,29651,0.005066774042010603,0,0,0.006,0.002,0.009,529.983,530.0
Set7,NGCUTFS,NGCUTFS3-62,100,100,100,100,3360,3460,63,63,100,100,1586,1800,29678,29663,29678,29663,5.054248938607723E-4,0,1,0.008,0.003,0.006,310.914,530.004
Set7,NGCUTFS,NGCUTFS3-63,100,100,100,100,3369,3805,70,70,100,100,2051,2011,29760,29752,29760,29752,2.6881720430107527E-4,0,1,0.0,0.0,0.016,311.314,530.004
Set7,NGCUTFS,NGCUTFS3-64,100,100,100,100,4256,3538,67,67,100,100,2409,2053,29676,29676,29676,29676,0.0,1,0,0.018,0.0,0.0,392.935,392.953
Set7,NGCUTFS,NGCUTFS3-65,100,100,100,100,3524,3505,42,42,100,100,1417,1248,29746,29746,29746,29746,0.0,1,0,0.0,0.0,0.016,44.33,44.346
Set7,NGCUTFS,NGCUTFS3-66,100,100,100,100,3246,3460,67,67,100,100,1756,1867,29815,29778,29815,29778,0.001240986080831796,0,0,0.0,0.0,0.016,529.998,530.014
Set7,NGCUTFS,NGCUTFS3-67,100,100,100,100,4303,4062,56,57,100,100,2146,1947,29502,29502,29502,29502,0.0,1,0,0.004,0.002,0.002,355.198,355.206
Set7,NGCUTFS,NGCUTFS3-68,100,100,100,100,3976,3675,59,59,100,100,2025,1748,29641,29579,29641,29579,0.0020916973111568433,0,1,0.016,0.0,0.0,501.228,530.003
Set7,NGCUTFS,NGCUTFS3-69,100,100,100,100,3779,3660,56,56,100,100,1712,1695,29692,29530,29692,29530,0.005456015088239256,0,1,0.0,0.0,0.01,391.922,530.003
Set7,NGCUTFS,NGCUTFS3-70,100,100,100,100,4056,3862,54,54,100,100,1814,1704,29653,29653,29653,29653,0.0,1,0,0.0,0.0,0.008,232.113,232.121
Set7,NGCUTFS,NGCUTFS3-71,100,300,100,100,11169,10305,54,150,100,100,4577,3523,30000,30000,30000,30000,0.0,1,0,0.011,0.002,0.003,0.096,0.112
Set7,NGCUTFS,NGCUTFS3-72,100,300,100,100,11814,12165,47,130,100,100,3757,4340,29970,29970,29970,29970,0.0,1,0,0.016,0.0,0.0,0.207,0.223
Set7,NGCUTFS,NGCUTFS3-73,100,300,100,100,11262,10929,43,115,100,100,3609,3666,29991,29991,29991,29991,0.0,1,0,0.016,0.0,0.0,0.525,0.541
Set7,NGCUTFS,NGCUTFS3-74,100,300,100,100,11148,11574,51,154,100,100,4467,4055,29946,29946,29946,29946,0.0,1,0,0.007,0.001,0.006,0.253,0.267
Set7,NGCUTFS,NGCUTFS3-75,100,300,100,100,11439,11628,49,146,100,100,4134,3911,29952,29952,29952,29952,0.0,1,0,0.0,0.0,0.016,0.536,0.552
Set7,NGCUTFS,NGCUTFS3-76,100,300,100,100,11055,10422,52,149,100,100,4497,4118,29964,29964,29964,29964,0.0,1,0,0.01,0.004,0.0,1.035,1.049
Set7,NGCUTFS,NGCUTFS3-77,100,300,100,100,10566,11544,57,172,100,100,4811,5119,30000,30000,30000,30000,0.0,1,0,0.004,0.0,0.01,0.0,0.014
Set7,NGCUTFS,NGCUTFS3-78,100,300,100,100,11151,11214,45,122,100,100,3986,3916,29925,29925,29925,29925,0.0,1,0,0.008,0.0,0.0,2.1,2.108
Set7,NGCUTFS,NGCUTFS3-79,100,300,100,100,9558,10221,54,152,100,100,3378,4146,29994,29994,29994,29994,0.0,1,0,0.009,0.002,0.01,3.282,3.303
Set7,NGCUTFS,NGCUTFS3-80,100,300,100,100,9969,10281,50,148,100,100,4393,4122,29976,29976,29976,29976,0.0,1,0,0.016,0.0,0.0,0.699,0.715
Set7,NGCUTFS,NGCUTFS3-81,100,400,100,100,15668,14536,99,400,100,100,15668,14536,30000,30000,30000,30000,0.0,1,0,0.005,0.0,0.0,0.0,0.005
Set7,NGCUTFS,NGCUTFS3-82,100,400,100,100,15204,14576,36,120,100,100,4082,3806,30000,30000,30000,30000,0.0,1,0,0.016,0.0,0.0,0.0,0.016
Set7,NGCUTFS,NGCUTFS3-83,100,400,100,100,15316,15996,100,400,100,100,15316,15996,30000,30000,30000,30000,0.0,1,0,0.0,0.0,0.0,0.0,0.0
Set7,NGCUTFS,NGCUTFS3-84,100,400,100,100,16112,14908,32,112,100,100,3402,3988,29910,29910,29910,29910,0.0,1,0,0.0,0.0,0.0,0.097,0.097
Set7,NGCUTFS,NGCUTFS3-85,100,400,100,100,13640,12644,40,155,100,100,5345,5255,30000,30000,30000,30000,0.0,1,0,0.014,0.002,0.002,0.0,0.018
Set7,NGCUTFS,NGCUTFS3-86,100,400,100,100,15284,14216,38,134,100,100,4695,5010,30000,30000,30000,30000,0.0,1,0,0.0,0.016,0.0,0.0,0.016
Set7,NGCUTFS,NGCUTFS3-87,100,400,100,100,15908,15216,37,136,100,100,4058,4310,30000,30000,30000,30000,0.0,1,0,0.018,0.0,0.0,0.0,0.018
Set7,NGCUTFS,NGCUTFS3-88,100,400,100,100,14224,13644,51,201,100,100,5128,5568,30000,30000,30000,30000,0.0,1,0,0.004,0.0,0.0,0.159,0.163
Set7,NGCUTFS,NGCUTFS3-89,100,400,100,100,14376,14808,38,148,100,100,4583,4628,30000,30000,30000,30000,0.0,1,0,0.004,0.002,0.008,0.0,0.014
Set7,NGCUTFS,NGCUTFS3-90,100,400,100,100,14884,14220,40,143,100,100,4166,3497,30000,30000,30000,30000,0.0,1,0,0.002,0.0,0.012,0.0,0.014
Set7,NGCUTFS,NGCUTFS3-91,150,150,100,100,5599,5679,79,79,100,100,2568,2482,29910,29910,29910,29910,0.0,1,0,0.016,0.0,0.0,0.84,0.856
Set7,NGCUTFS,NGCUTFS3-92,150,150,100,100,6062,5719,67,68,100,100,2099,1802,29905,29905,29905,29905,0.0,1,0,0.016,0.0,0.016,19.356,19.388
Set7,NGCUTFS,NGCUTFS3-93,150,150,100,100,5900,5597,62,62,100,100,2331,2393,29806,29806,29806,29806,0.0,1,0,0.007,0.002,0.002,421.964,421.975
Set7,NGCUTFS,NGCUTFS3-94,150,150,100,100,5715,6127,75,75,100,100,2292,2734,29830,29796,29830,29796,0.001139792155548106,0,0,0.009,0.002,0.01,529.981,530.002
Set7,NGCUTFS,NGCUTFS3-95,150,150,100,100,6086,5927,80,80,100,100,2999,2559,29802,29795,29802,29795,2.348835648614187E-4,0,0,0.0,0.0,0.02,529.982,530.002
Set7,NGCUTFS,NGCUTFS3-96,150,150,100,100,5132,5638,86,86,100,100,2137,2641,29739,29649,29739,29649,0.0030263290628467668,0,1,0.0,0.0,0.02,478.907,530.005
Set7,NGCUTFS,NGCUTFS3-97,150,150,100,100,4827,5763,92,92,100,100,2592,2877,29821,29769,29821,29769,0.001743737634552832,0,1,0.016,0.0,0.0,446.339,530.008
